lic_ticker,lic_name,calendar_year,month,year,month_year,eom_date,sp_gf,sp_mi,share_price,pre_tax_nta,post_tax_nta,sp_vs_pre_tax_nta,sp_vs_post_tax_nta,lic_id
WAX,WAM Research Limited,2022,January,2022,Jan-22,31-Jan-22,$1.60,$1.60,$1.60,$1.12,$1.15,42.90%,39.10%,
WAX,WAM Research Limited,2022,February,2022,Feb-22,28-Feb-22,$1.64,$1.64,$1.64,$1.11,$1.14,47.30%,43.40%,
WAX,WAM Research Limited,2022,March,2022,Mar-22,31-Mar-22,$1.79,$1.79,$1.79,$1.13,$1.15,58.00%,55.20%,
WAX,WAM Research Limited,2022,April,2022,Apr-22,29-Apr-22,$1.62,$1.62,$1.62,$1.07,$1.10,51.40%,47.30%,
WAX,WAM Research Limited,2022,May,2022,May-22,31-May-22,$1.47,$1.47,$1.47,$1.02,$1.07,43.60%,36.90%,
WAX,WAM Research Limited,2022,June,2022,Jun-22,30-Jun-22,$1.30,$1.30,$1.30,$0.93,$1.00,39.20%,29.50%,
WAX,WAM Research Limited,2022,July,2023,Jul-22,29-Jul-22,$1.35,$1.35,$1.35,$0.99,$1.05,35.90%,28.10%,
WAX,WAM Research Limited,2022,August,2023,Aug-22,31-Aug-22,$1.51,$1.51,$1.51,$1.01,$1.07,49.50%,41.10%,
WAX,WAM Research Limited,2022,September,2023,Sep-22,30-Sep-22,$1.40,$1.40,$1.40,$0.95,$1.02,47.40%,37.30%,
WAX,WAM Research Limited,2022,October,2023,Oct-22,31-Oct-22,$1.27,$1.27,$1.27,$0.95,$1.01,33.70%,25.70%,
WAX,WAM Research Limited,2022,November,2023,Nov-22,30-Nov-22,$1.29,$1.29,$1.29,$0.97,$1.02,32.50%,26.00%,
WAX,WAM Research Limited,2022,December,2023,Dec-22,30-Dec-22,$1.27,$1.27,$1.27,$0.93,$1.00,36.60%,27.00%,
WAX,WAM Research Limited,2023,January,2023,Jan-23,31-Jan-23,$1.26,$1.26,$1.26,$0.99,$1.04,27.30%,21.20%,
WAX,WAM Research Limited,2023,February,2023,Feb-23,28-Feb-23,$1.32,$1.32,$1.32,$0.95,$1.02,39.20%,29.70%,
WAX,WAM Research Limited,2023,March,2023,Mar-23,31-Mar-23,$1.30,$1.30,$1.30,$0.97,$1.03,34.00%,26.20%,
WAX,WAM Research Limited,2023,April,2023,Apr-23,28-Apr-23,$1.18,$1.18,$1.18,$0.94,$1.00,25.50%,18.00%,
WAX,WAM Research Limited,2023,May,2023,May-23,31-May-23,$1.08,$1.08,$1.08,$0.92,$0.98,17.40%,10.20%,
WAX,WAM Research Limited,2023,June,2023,Jun-23,30-Jun-23,$1.06,$1.06,$1.06,$0.93,$0.99,14.00%,7.10%,
WAX,WAM Research Limited,2023,July,2024,Jul-23,31-Jul-23,$1.13,$1.13,$1.13,$0.95,$1.01,18.90%,11.90%,
WAX,WAM Research Limited,2023,August,2024,Aug-23,31-Aug-23,$1.17,$1.17,$1.17,$0.96,$1.02,21.90%,14.70%,
PIA,Pengana International Equities Limited,2014,January,2014,Jan-14,31-Jan-14,$1.01,$1.01,$1.01,$1.20,$1.20,-15.80%,-15.80%,
PIA,Pengana International Equities Limited,2014,February,2014,Feb-14,28-Feb-14,$1.07,$1.07,$1.07,$1.22,$1.22,-12.50%,-12.50%,
PIA,Pengana International Equities Limited,2014,March,2014,Mar-14,31-Mar-14,$1.08,$1.08,$1.08,$1.20,$1.20,-10.10%,-10.10%,
PIA,Pengana International Equities Limited,2014,April,2014,Apr-14,30-Apr-14,$1.01,$1.02,$1.02,$1.16,$1.16,-12.50%,-12.50%,
PIA,Pengana International Equities Limited,2014,May,2014,May-14,30-May-14,$1.02,$1.03,$1.03,$1.18,$1.18,-13.00%,-13.00%,
PIA,Pengana International Equities Limited,2014,June,2014,Jun-14,30-Jun-14,$1.01,$1.01,$1.01,$1.17,$1.17,-14.00%,-14.00%,
PIA,Pengana International Equities Limited,2014,July,2015,Jul-14,31-Jul-14,$1.05,$1.06,$1.06,$1.20,$1.20,-12.20%,-12.20%,
PIA,Pengana International Equities Limited,2014,August,2015,Aug-14,29-Aug-14,$1.12,$1.13,$1.13,$1.28,$1.27,-11.40%,-11.20%,
PIA,Pengana International Equities Limited,2014,September,2015,Sep-14,30-Sep-14,$1.13,$1.14,$1.14,$1.28,$1.28,-11.40%,-11.40%,
PIA,Pengana International Equities Limited,2014,October,2015,Oct-14,31-Oct-14,$1.12,$1.13,$1.13,$1.28,$1.28,-11.60%,-11.60%,
PIA,Pengana International Equities Limited,2014,November,2015,Nov-14,28-Nov-14,$1.18,$1.19,$1.19,$1.32,$1.32,-9.90%,-9.90%,
PIA,Pengana International Equities Limited,2014,December,2015,Dec-14,31-Dec-14,$1.30,$1.31,$1.31,$1.36,$1.36,-3.90%,-3.90%,
PIA,Pengana International Equities Limited,2015,January,2015,Jan-15,30-Jan-15,$1.28,$1.29,$1.29,$1.39,$1.39,-7.10%,-7.10%,
PIA,Pengana International Equities Limited,2015,February,2015,Feb-15,27-Feb-15,,$1.44,$1.44,$1.50,$1.50,-4.20%,-4.20%,
PIA,Pengana International Equities Limited,2015,March,2015,Mar-15,31-Mar-15,$1.25,$1.25,$1.25,$1.37,$1.37,-9.10%,-9.10%,
PIA,Pengana International Equities Limited,2015,April,2015,Apr-15,30-Apr-15,$1.21,$1.21,$1.21,$1.33,$1.33,-9.10%,-9.10%,
PIA,Pengana International Equities Limited,2015,May,2015,May-15,29-May-15,$1.19,$1.19,$1.19,$1.41,$1.41,-15.70%,-15.70%,
PIA,Pengana International Equities Limited,2015,June,2015,Jun-15,30-Jun-15,$1.20,$1.20,$1.20,$1.42,$1.34,-15.40%,-10.40%,
PIA,Pengana International Equities Limited,2015,July,2016,Jul-15,31-Jul-15,$1.21,$1.21,$1.21,$1.41,$1.34,-14.20%,-9.70%,
PIA,Pengana International Equities Limited,2015,August,2016,Aug-15,31-Aug-15,$1.20,$1.20,$1.20,$1.37,$1.32,-12.40%,-9.10%,
PIA,Pengana International Equities Limited,2015,September,2016,Sep-15,30-Sep-15,$1.09,$1.09,$1.09,$1.28,$1.24,-15.20%,-12.50%,
PIA,Pengana International Equities Limited,2015,October,2016,Oct-15,30-Oct-15,$1.21,$1.21,$1.21,$1.36,$1.30,-11.40%,-7.30%,
PIA,Pengana International Equities Limited,2015,November,2016,Nov-15,30-Nov-15,$1.20,$1.20,$1.20,$1.30,$1.27,-7.70%,-5.50%,
PIA,Pengana International Equities Limited,2015,December,2016,Dec-15,31-Dec-15,$1.18,$1.18,$1.18,$1.33,$1.28,-11.30%,-7.80%,
PIA,Pengana International Equities Limited,2016,January,2016,Jan-16,29-Jan-16,$1.11,$1.11,$1.11,$1.29,$1.25,-14.30%,-11.60%,
PIA,Pengana International Equities Limited,2016,February,2016,Feb-16,29-Feb-16,$1.11,$1.11,$1.11,$1.34,$1.28,-17.20%,-13.30%,
PIA,Pengana International Equities Limited,2016,March,2016,Mar-16,31-Mar-16,$1.17,$1.17,$1.17,$1.36,$1.30,-14.00%,-10.00%,
PIA,Pengana International Equities Limited,2016,April,2016,Apr-16,29-Apr-16,$1.19,$1.19,$1.19,$1.40,$1.32,-15.40%,-10.20%,
PIA,Pengana International Equities Limited,2016,May,2016,May-16,31-May-16,$1.27,$1.28,$1.28,$1.47,$1.37,-13.30%,-6.90%,
PIA,Pengana International Equities Limited,2016,June,2016,Jun-16,30-Jun-16,$1.33,$1.33,$1.33,$1.44,$1.35,-7.60%,-1.50%,
PIA,Pengana International Equities Limited,2016,July,2017,Jul-16,29-Jul-16,$1.40,$1.40,$1.40,$1.53,$1.41,-8.80%,-1.10%,
PIA,Pengana International Equities Limited,2016,August,2017,Aug-16,31-Aug-16,$1.44,$1.44,$1.44,$1.50,$1.40,-4.00%,2.90%,
PIA,Pengana International Equities Limited,2016,September,2017,Sep-16,30-Sep-16,$1.40,$1.40,$1.40,$1.46,$1.37,-4.10%,2.20%,
PIA,Pengana International Equities Limited,2016,October,2017,Oct-16,31-Oct-16,$1.37,$1.37,$1.37,$1.39,$1.32,-1.40%,3.80%,
PIA,Pengana International Equities Limited,2016,November,2017,Nov-16,30-Nov-16,$1.34,$1.34,$1.34,$1.36,$1.31,-1.30%,2.40%,
PIA,Pengana International Equities Limited,2016,December,2017,Dec-16,30-Dec-16,$1.23,$1.23,$1.23,$1.25,$1.24,-2.00%,-1.20%,
PIA,Pengana International Equities Limited,2017,January,2017,Jan-17,31-Jan-17,$1.20,$1.20,$1.20,$1.24,$1.24,-3.50%,-3.50%,
PIA,Pengana International Equities Limited,2017,February,2017,Feb-17,28-Feb-17,$1.19,$1.19,$1.19,$1.26,$1.26,-5.60%,-5.60%,
PIA,Pengana International Equities Limited,2017,March,2017,Mar-17,31-Mar-17,$1.23,$1.23,$1.23,$1.29,$1.27,-5.00%,-3.50%,
PIA,Pengana International Equities Limited,2017,April,2017,Apr-17,28-Apr-17,$1.14,$1.14,$1.14,$1.24,$1.23,-8.10%,-7.30%,
PIA,Pengana International Equities Limited,2017,May,2017,May-17,31-May-17,$1.07,$1.07,$1.07,$1.23,$1.22,-13.40%,-12.70%,
PIA,Pengana International Equities Limited,2017,June,2017,Jun-17,30-Jun-17,$1.11,$1.11,$1.11,$1.18,$1.19,-6.40%,-7.10%,
PIA,Pengana International Equities Limited,2017,July,2018,Jul-17,31-Jul-17,$1.18,$1.18,$1.18,$1.17,$1.17,0.40%,0.40%,
PIA,Pengana International Equities Limited,2017,August,2018,Aug-17,31-Aug-17,$1.15,$1.15,$1.15,$1.18,$1.18,-3.00%,-3.00%,
PIA,Pengana International Equities Limited,2017,September,2018,Sep-17,29-Sep-17,$1.13,$1.13,$1.13,$1.18,$1.17,-4.20%,-3.40%,
PIA,Pengana International Equities Limited,2017,October,2018,Oct-17,31-Oct-17,$1.19,$1.19,$1.19,$1.20,$1.19,-0.80%,0.00%,
PIA,Pengana International Equities Limited,2017,November,2018,Nov-17,30-Nov-17,$1.16,$1.16,$1.16,$1.22,$1.20,-5.30%,-3.70%,
PIA,Pengana International Equities Limited,2017,December,2018,Dec-17,29-Dec-17,$1.18,$1.18,$1.18,$1.22,$1.20,-3.30%,-1.70%,
PIA,Pengana International Equities Limited,2018,January,2018,Jan-18,31-Jan-18,$1.18,$1.18,$1.18,$1.24,$1.22,-4.80%,-3.30%,
PIA,Pengana International Equities Limited,2018,February,2018,Feb-18,28-Feb-18,$1.17,$1.17,$1.17,$1.25,$1.23,-6.80%,-5.30%,
PIA,Pengana International Equities Limited,2018,March,2018,Mar-18,29-Mar-18,$1.15,$1.15,$1.15,$1.23,$1.21,-6.50%,-5.00%,
PIA,Pengana International Equities Limited,2018,April,2018,Apr-18,30-Apr-18,$1.16,$1.16,$1.16,$1.23,$1.21,-5.70%,-4.10%,
PIA,Pengana International Equities Limited,2018,May,2018,May-18,31-May-18,$1.13,$1.13,$1.13,$1.22,$1.20,-7.40%,-5.80%,
PIA,Pengana International Equities Limited,2018,June,2018,Jun-18,29-Jun-18,$1.16,$1.16,$1.16,$1.23,$1.21,-5.70%,-4.10%,
PIA,Pengana International Equities Limited,2018,July,2019,Jul-18,31-Jul-18,$1.17,$1.17,$1.17,$1.24,$1.23,-6.00%,-5.30%,
PIA,Pengana International Equities Limited,2018,August,2019,Aug-18,31-Aug-18,$1.21,$1.21,$1.21,$1.27,$1.25,-5.10%,-3.60%,
PIA,Pengana International Equities Limited,2018,September,2019,Sep-18,28-Sep-18,$1.16,$1.16,$1.16,$1.21,$1.19,-4.50%,-2.90%,
PIA,Pengana International Equities Limited,2018,October,2019,Oct-18,31-Oct-18,$1.09,$1.09,$1.09,$1.16,$1.16,-6.00%,-6.00%,
PIA,Pengana International Equities Limited,2018,November,2019,Nov-18,30-Nov-18,$1.07,$1.07,$1.07,$1.17,$1.17,-9.00%,-9.00%,
PIA,Pengana International Equities Limited,2018,December,2019,Dec-18,31-Dec-18,$1.06,$1.06,$1.06,$1.16,$1.16,-8.60%,-8.60%,
PIA,Pengana International Equities Limited,2019,January,2019,Jan-19,31-Jan-19,$1.09,$1.09,$1.09,$1.16,$1.17,-6.00%,-6.80%,
PIA,Pengana International Equities Limited,2019,February,2019,Feb-19,28-Feb-19,$1.13,$1.13,$1.13,$1.21,$1.20,-6.60%,-5.80%,
PIA,Pengana International Equities Limited,2019,March,2019,Mar-19,29-Mar-19,$1.12,$1.12,$1.12,$1.21,$1.20,-7.40%,-6.70%,
PIA,Pengana International Equities Limited,2019,April,2019,Apr-19,30-Apr-19,$1.06,$1.06,$1.06,$1.22,$1.20,-13.50%,-12.10%,
PIA,Pengana International Equities Limited,2019,May,2019,May-19,31-May-19,$1.05,$1.05,$1.05,$1.18,$1.17,-11.00%,-10.30%,
PIA,Pengana International Equities Limited,2019,June,2019,Jun-19,28-Jun-19,$1.05,$1.05,$1.05,$1.20,$1.19,-12.50%,-11.80%,
PIA,Pengana International Equities Limited,2019,July,2020,Jul-19,31-Jul-19,$1.08,$1.08,$1.08,$1.25,$1.23,-13.60%,-12.20%,
PIA,Pengana International Equities Limited,2019,August,2020,Aug-19,30-Aug-19,$1.00,$1.00,$1.00,$1.26,$1.23,-20.60%,-18.70%,
PIA,Pengana International Equities Limited,2019,September,2020,Sep-19,30-Sep-19,$1.10,$1.10,$1.10,$1.26,$1.23,-12.70%,-10.60%,
PIA,Pengana International Equities Limited,2019,October,2020,Oct-19,31-Oct-19,$1.13,$1.13,$1.13,$1.27,$1.24,-11.40%,-9.30%,
PIA,Pengana International Equities Limited,2019,November,2020,Nov-19,29-Nov-19,$1.12,$1.12,$1.12,$1.30,$1.25,-14.10%,-10.60%,
PIA,Pengana International Equities Limited,2019,December,2020,Dec-19,31-Dec-19,$1.13,$1.13,$1.13,$1.30,$1.24,-13.10%,-8.90%,
PIA,Pengana International Equities Limited,2020,January,2020,Jan-20,31-Jan-20,$1.16,$1.16,$1.16,$1.34,$1.28,-13.80%,-9.80%,
PIA,Pengana International Equities Limited,2020,February,2020,Feb-20,28-Feb-20,$1.04,$1.04,$1.04,$1.29,$1.26,-19.40%,-17.50%,
PIA,Pengana International Equities Limited,2020,March,2020,Mar-20,31-Mar-20,$0.92,$0.92,$0.92,$1.22,$1.21,-24.60%,-24.00%,
PIA,Pengana International Equities Limited,2020,April,2020,Apr-20,30-Apr-20,$1.00,$1.00,$1.00,$1.24,$1.23,-19.80%,-19.10%,
PIA,Pengana International Equities Limited,2020,May,2020,May-20,29-May-20,$1.06,$1.06,$1.06,$1.30,$1.27,-18.70%,-16.80%,
PIA,Pengana International Equities Limited,2020,June,2020,Jun-20,30-Jun-20,$1.07,$1.07,$1.07,$1.26,$1.25,-15.10%,-14.40%,
PIA,Pengana International Equities Limited,2020,July,2021,Jul-20,30-Jul-20,$1.07,$1.07,$1.07,$1.27,$1.26,-16.10%,-15.50%,
PIA,Pengana International Equities Limited,2020,August,2021,Aug-20,31-Aug-20,$1.14,$1.14,$1.14,$1.31,$1.29,-13.00%,-11.60%,
PIA,Pengana International Equities Limited,2020,September,2021,Sep-20,30-Sep-20,$1.19,$1.19,$1.19,$1.32,$1.29,-10.20%,-8.10%,
PIA,Pengana International Equities Limited,2020,October,2021,Oct-20,30-Oct-20,$1.26,$1.27,$1.27,$1.30,$1.27,-2.70%,-0.40%,
PIA,Pengana International Equities Limited,2020,November,2021,Nov-20,30-Nov-20,$1.30,$1.30,$1.30,$1.38,$1.33,-5.80%,-2.30%,
PIA,Pengana International Equities Limited,2020,December,2021,Dec-20,31-Dec-20,$1.31,$1.31,$1.31,$1.39,$1.33,-5.80%,-1.50%,
PIA,Pengana International Equities Limited,2021,January,2021,Jan-21,29-Jan-21,$1.25,$1.25,$1.25,$1.38,$1.33,-9.40%,-6.00%,
PIA,Pengana International Equities Limited,2021,February,2021,Feb-21,26-Feb-21,$1.30,$1.30,$1.30,$1.39,$1.35,-6.50%,-3.70%,
PIA,Pengana International Equities Limited,2021,March,2021,Mar-21,31-Mar-21,$1.20,$1.20,$1.20,$1.41,$1.36,-14.90%,-11.80%,
PIA,Pengana International Equities Limited,2021,April,2021,Apr-21,30-Apr-21,$1.22,$1.22,$1.22,$1.38,$1.34,-11.60%,-9.00%,
PIA,Pengana International Equities Limited,2021,May,2021,May-21,31-May-21,$1.24,$1.24,$1.24,$1.37,$1.35,-9.50%,-8.10%,
PIA,Pengana International Equities Limited,2021,June,2021,Jun-21,30-Jun-21,$1.32,$1.32,$1.32,$1.47,$1.42,-10.20%,-7.00%,
PIA,Pengana International Equities Limited,2021,July,2022,Jul-21,30-Jul-21,$1.44,$1.44,$1.44,$1.54,$1.48,-6.80%,-3.00%,
PIA,Pengana International Equities Limited,2021,August,2022,Aug-21,31-Aug-21,$1.47,$1.47,$1.47,$1.56,$1.49,-6.10%,-1.70%,
PIA,Pengana International Equities Limited,2021,September,2022,Sep-21,30-Sep-21,$1.42,$1.42,$1.42,$1.48,$1.43,-4.10%,-0.70%,
PIA,Pengana International Equities Limited,2021,October,2022,Oct-21,29-Oct-21,$1.42,$1.42,$1.42,$1.50,$1.44,-5.70%,-1.70%,
PIA,Pengana International Equities Limited,2021,November,2022,Nov-21,30-Nov-21,$1.42,$1.42,$1.42,$1.54,$1.47,-7.80%,-3.40%,
PIA,Pengana International Equities Limited,2021,December,2022,Dec-21,31-Dec-21,$1.47,$1.47,$1.47,$1.52,$1.45,-3.60%,1.00%,
PIA,Pengana International Equities Limited,2022,January,2022,Jan-22,31-Jan-22,$1.33,$1.33,$1.33,$1.41,$1.38,-5.70%,-3.60%,
PIA,Pengana International Equities Limited,2022,February,2022,Feb-22,28-Feb-22,$1.22,$1.22,$1.22,$1.29,$1.29,-5.40%,-5.40%,
PIA,Pengana International Equities Limited,2022,March,2022,Mar-22,31-Mar-22,$1.22,$1.22,$1.22,$1.27,$1.27,-3.90%,-3.90%,
PIA,Pengana International Equities Limited,2022,April,2022,Apr-22,29-Apr-22,$1.09,$1.09,$1.09,$1.19,$1.21,-8.40%,-9.90%,
PIA,Pengana International Equities Limited,2022,May,2022,May-22,31-May-22,$1.05,$1.05,$1.05,$1.12,$1.16,-6.70%,-9.90%,
PIA,Pengana International Equities Limited,2022,June,2022,Jun-22,30-Jun-22,$0.88,$0.88,$0.88,$1.08,$1.12,-19.00%,-21.90%,
PIA,Pengana International Equities Limited,2022,July,2023,Jul-22,29-Jul-22,$1.00,$1.00,$1.00,$1.17,$1.19,-14.50%,-16.00%,
PIA,Pengana International Equities Limited,2022,August,2023,Aug-22,31-Aug-22,$1.01,$1.01,$1.01,$1.11,$1.14,-9.00%,-11.40%,
PIA,Pengana International Equities Limited,2022,September,2023,Sep-22,30-Sep-22,$0.95,$0.95,$0.95,$1.07,$1.11,-11.20%,-14.40%,
PIA,Pengana International Equities Limited,2022,October,2023,Oct-22,31-Oct-22,$1.00,$1.01,$1.01,$1.12,$1.14,-10.30%,-11.80%,
PIA,Pengana International Equities Limited,2022,November,2023,Nov-22,30-Nov-22,$0.93,$0.93,$0.93,$1.15,$1.16,-19.10%,-19.80%,
PIA,Pengana International Equities Limited,2022,December,2023,Dec-22,30-Dec-22,$0.92,$0.92,$0.92,$1.08,$1.11,-14.80%,-17.10%,
PIA,Pengana International Equities Limited,2023,January,2023,Jan-23,31-Jan-23,$0.95,$0.95,$0.95,$1.14,$1.15,-16.70%,-17.40%,
PIA,Pengana International Equities Limited,2023,February,2023,Feb-23,28-Feb-23,$0.95,$0.95,$0.95,$1.13,$1.14,-15.90%,-16.70%,
PIA,Pengana International Equities Limited,2023,March,2023,Mar-23,31-Mar-23,$0.90,$0.90,$0.90,$1.17,$1.16,-23.10%,-22.40%,
PIA,Pengana International Equities Limited,2023,April,2023,Apr-23,28-Apr-23,$0.95,$0.95,$0.95,$1.19,$1.18,-20.20%,-19.50%,
PIA,Pengana International Equities Limited,2023,May,2023,May-23,31-May-23,$1.00,$1.00,$1.00,$1.22,$1.19,-18.00%,-16.00%,
PIA,Pengana International Equities Limited,2023,June,2023,Jun-23,30-Jun-23,$1.02,$1.03,$1.03,$1.26,$1.22,-18.70%,-16.00%,
PIA,Pengana International Equities Limited,2023,July,2024,Jul-23,31-Jul-23,$1.07,$1.07,$1.07,$1.28,$1.23,-16.80%,-13.40%,
PIA,Pengana International Equities Limited,2023,August,2024,Aug-23,31-Aug-23,$1.07,$1.07,$1.07,$1.27,$1.22,-16.10%,-12.70%,
AFI,Australian Foundation Investment Company Limited,2023,September,2024,Sep-23,29-Sep-23,$6.87,$6.87,$6.87,$6.97,$5.94,-1.40%,15.70%,
ARG,Argo Investments Limited,2023,September,2024,Sep-23,29-Sep-23,$8.67,$8.67,$8.67,$8.82,$7.77,-1.70%,11.60%,
WAM,WAM Capital Limited,2023,September,2024,Sep-23,29-Sep-23,$1.70,$1.70,$1.70,$1.43,$1.60,18.80%,6.60%,
WLE,WAM Leaders Limited,2023,September,2024,Sep-23,29-Sep-23,$1.48,$1.48,$1.48,$1.35,$1.38,9.50%,7.60%,
LSF,L1 Long Short Fund Limited,2023,September,2024,Sep-23,29-Sep-23,$2.81,$2.81,$2.81,$2.96,$2.90,-5.10%,-3.10%,
MFF,MFF Capital Investments Limited,2023,September,2024,Sep-23,29-Sep-23,$2.96,$2.96,$2.96,$3.41,$2.94,-13.10%,0.80%,
BKI,BKI Investment Company Limited,2023,September,2024,Sep-23,29-Sep-23,$1.74,$1.74,$1.74,$1.73,$1.63,0.60%,6.70%,
AUI,Australian United Investment Company Limited,2023,September,2024,Sep-23,29-Sep-23,$9.66,$9.66,$9.66,$10.37,$8.79,-6.80%,9.90%,
DUI,Diversified United Investment Limited,2023,September,2024,Sep-23,29-Sep-23,$4.81,$4.81,$4.81,$5.19,$4.34,-7.30%,10.80%,
CIN,Carlton Investments Limited,2023,September,2024,Sep-23,29-Sep-23,$27.50,$27.50,$27.50,$36.10,$30.42,-23.80%,-9.60%,
PL8,Plato Income Maximiser Limited,2023,September,2024,Sep-23,29-Sep-23,$1.23,$1.23,$1.23,$1.02,$1.06,20.60%,16.00%,
DJW,Djerriwarrh Investments Limited,2023,September,2024,Sep-23,29-Sep-23,$2.85,$2.85,$2.85,$3.06,$3.08,-6.90%,-7.50%,
PGF,PM Capital Global Opportunities Fund Limited,2023,September,2024,Sep-23,29-Sep-23,$1.89,$1.89,$1.89,$1.79,$1.62,5.40%,16.60%,
WGB,WAM Global Limited,2023,September,2024,Sep-23,29-Sep-23,$1.99,$1.99,$1.99,$2.24,$2.29,-11.20%,-13.00%,
WHF,Whitefield Industrials Limited,2023,September,2024,Sep-23,29-Sep-23,$5.10,$5.10,$5.10,$5.05,$4.69,1.00%,8.70%,
HM1,Hearts and Minds Investments Limited,2023,September,2024,Sep-23,29-Sep-23,$2.31,$2.31,$2.31,$2.72,$2.81,-15.10%,-17.80%,
MIR,Mirrabooka Investments Limited,2023,September,2024,Sep-23,29-Sep-23,$2.83,$2.83,$2.83,$2.83,$2.55,0.00%,11.00%,
VG1,VGI Partners Global Investments Limited,2023,September,2024,Sep-23,29-Sep-23,$1.58,$1.58,$1.58,$1.86,$1.95,-15.10%,-19.00%,
FGX,Future Generation Australia,2023,September,2023,Sep-23,29-Sep-23,$1.16,$1.16,$1.16,$1.29,$1.26,-10.10%,-8.30%,
FGG,Future Generation Global,2023,September,2023,Sep-23,29-Sep-23,$1.20,$1.20,$1.20,$1.42,$1.37,-15.30%,-12.60%,
PIC,Perpetual Equity Investment Company Limited,2023,September,2024,Sep-23,29-Sep-23,$1.20,$1.20,$1.20,$1.20,$1.20,-0.20%,0.20%,
RG8,Regal Asian Investments Limited,2023,September,2024,Sep-23,29-Sep-23,$1.87,$1.87,$1.87,$2.28,$2.29,-18.00%,-18.30%,
ALI,Argo Global Listed Infrastructure Limited,2023,September,2024,Sep-23,29-Sep-23,$2.07,$2.07,$2.07,$2.19,$2.21,-5.50%,-6.30%,
PMC,Platinum Capital Limited,2023,September,2024,Sep-23,29-Sep-23,$1.30,$1.30,$1.30,$1.51,$1.49,-14.10%,-13.00%,
WMI,WAM Microcap Limited,2023,September,2024,Sep-23,29-Sep-23,$1.51,$1.51,$1.51,$1.28,$1.31,17.60%,15.30%,
PAI,Platinum Asia Investments Limited,2023,September,2024,Sep-23,29-Sep-23,$0.81,$0.81,$0.81,$0.98,$1.00,-17.40%,-18.70%,
AMH,AMCIL Limited,2023,September,2024,Sep-23,29-Sep-23,,$0.97,$0.97,$1.07,$0.98,-9.30%,-1.00%,
CDM,Cadence Capital Limited,2023,September,2024,Sep-23,29-Sep-23,$0.76,$0.76,$0.76,$0.82,$1.01,-6.70%,-24.60%,
WAX,WAM Research Limited,2023,September,2024,Sep-23,29-Sep-23,$1.15,$1.15,$1.15,$0.93,$1.00,23.50%,14.90%,
PIA,Pengana International Equities Limited,2023,September,2024,Sep-23,29-Sep-23,$1.00,$1.00,$1.00,$1.21,$1.18,-17.20%,-14.90%,
AFI,Australian Foundation Investment Company Limited,2023,October,2024,Oct-23,31-Oct-23,$6.55,$6.55,$6.55,$6.68,$5.73,-1.90%,14.30%,
ARG,Argo Investments Limited,2023,October,2024,Oct-23,31-Oct-23,$8.32,$8.32,$8.32,$8.49,$7.54,-2.00%,10.30%,
WAM,WAM Capital Limited,2023,October,2024,Oct-23,31-Oct-23,$1.47,$1.47,$1.47,$1.28,$1.46,15.10%,0.50%,
WLE,WAM Leaders Limited,2023,October,2024,Oct-23,31-Oct-23,$1.37,$1.37,$1.37,$1.24,$1.28,10.40%,6.70%,
LSF,L1 Long Short Fund Limited,2023,October,2024,Oct-23,31-Oct-23,$2.75,$2.75,$2.75,$2.86,$2.83,-3.80%,-2.80%,
MFF,MFF Capital Investments Limited,2023,October,2024,Oct-23,31-Oct-23,$2.72,$2.72,$2.72,$3.33,$2.87,-18.30%,-5.20%,
BKI,BKI Investment Company Limited,2023,October,2024,Oct-23,31-Oct-23,$1.68,$1.68,$1.68,$1.67,$1.59,0.60%,5.70%,
AUI,Australian United Investment Company Limited,2023,October,2024,Oct-23,31-Oct-23,$9.30,$9.30,$9.30,$9.96,$8.51,-6.60%,9.30%,
DUI,Diversified United Investment Limited,2023,October,2024,Oct-23,31-Oct-23,$4.60,$4.60,$4.60,$4.98,$4.20,-7.60%,9.50%,
CIN,Carlton Investments Limited,2023,October,2024,Oct-23,31-Oct-23,$27.00,$27.00,$27.00,$34.77,$29.46,-22.30%,-8.40%,
PL8,Plato Income Maximiser Limited,2023,October,2024,Oct-23,31-Oct-23,$1.17,$1.17,$1.17,$0.98,$1.03,19.60%,13.80%,
DJW,Djerriwarrh Investments Limited,2023,October,2024,Oct-23,31-Oct-23,$2.72,$2.72,$2.72,$2.92,$2.98,-6.80%,-8.70%,
PGF,PM Capital Global Opportunities Fund Limited,2023,October,2024,Oct-23,31-Oct-23,$1.69,$1.69,$1.69,$1.68,$1.54,0.80%,9.60%,
WGB,WAM Global Limited,2023,October,2024,Oct-23,31-Oct-23,$1.82,$1.82,$1.82,$2.14,$2.20,-15.10%,-17.40%,
WHF,Whitefield Industrials Limited,2023,October,2024,Oct-23,31-Oct-23,$5.19,$5.19,$5.19,$4.82,$4.52,7.70%,14.80%,
HM1,Hearts and Minds Investments Limited,2023,October,2024,Oct-23,31-Oct-23,$2.14,$2.14,$2.14,$2.65,$2.76,-19.20%,-22.50%,
MIR,Mirrabooka Investments Limited,2023,October,2024,Oct-23,31-Oct-23,$2.84,$2.84,$2.84,$2.63,$2.42,8.00%,17.40%,
VG1,VGI Partners Global Investments Limited,2023,October,2024,Oct-23,31-Oct-23,$1.58,$1.58,$1.58,$1.92,$1.99,-17.70%,-20.60%,
FGX,Future Generation Australia,2023,October,2023,Oct-23,31-Oct-23,$1.10,$1.10,$1.10,$1.20,$1.19,-8.70%,-7.90%,
